,num_data_size,deter_quicksort_time_costed,random_quicksort_time_costed
0,10000,0.0063326358795166016,0.0007796287536621094
1,15000,0.009354352951049805,0.0010836124420166016
2,20000,0.01146245002746582,0.001516103744506836
3,25000,0.015230894088745117,0.001718759536743164
4,30000,0.01627206802368164,0.0023651123046875
5,35000,0.019335508346557617,0.0028998851776123047
6,40000,0.023749113082885742,0.0027914047241210938
7,45000,0.02659893035888672,0.003654956817626953
8,50000,0.029175281524658203,0.003777027130126953
9,55000,0.03365373611450195,0.004058837890625
10,60000,0.032980918884277344,0.004562854766845703
11,65000,0.0359041690826416,0.004916191101074219
12,70000,0.04375720024108887,0.005720376968383789
13,75000,0.042647361755371094,0.00612330436706543
14,80000,0.043382883071899414,0.005594491958618164
15,85000,0.04870247840881348,0.006216526031494141
16,90000,0.050048828125,0.00696873664855957
17,95000,0.05568838119506836,0.007849693298339844
18,100000,0.059320926666259766,0.007557868957519531
19,105000,0.0585329532623291,0.008551359176635742
20,110000,0.06278419494628906,0.008949518203735352
21,115000,0.06045222282409668,0.00623631477355957
22,120000,0.047434329986572266,0.006227731704711914
23,125000,0.04986429214477539,0.00699925422668457
24,130000,0.04946565628051758,0.006322145462036133
25,135000,0.05550551414489746,0.007015228271484375
26,140000,0.05574631690979004,0.007878303527832031
27,145000,0.05743217468261719,0.007908105850219727
28,150000,0.06145906448364258,0.008234500885009766
29,155000,0.06125593185424805,0.007318258285522461
30,160000,0.06171774864196777,0.008675813674926758
31,165000,0.0662851333618164,0.007759571075439453
32,170000,0.07229447364807129,0.00851750373840332
33,175000,0.07053065299987793,0.009061574935913086
34,180000,0.07175683975219727,0.009518623352050781
35,185000,0.07316160202026367,0.010454893112182617
36,190000,0.07373380661010742,0.010741710662841797
37,195000,0.08044648170471191,0.010352134704589844
38,200000,0.08095955848693848,0.010398387908935547
39,205000,0.07971692085266113,0.011722803115844727
40,210000,0.08517694473266602,0.010475397109985352
41,215000,0.08435821533203125,0.011327981948852539
42,220000,0.08851480484008789,0.010869979858398438
43,225000,0.0908961296081543,0.012862443923950195
44,230000,0.09940814971923828,0.01086282730102539
45,235000,0.09668302536010742,0.012863636016845703
46,240000,0.10417366027832031,0.012806177139282227
47,245000,0.1069483757019043,0.01341867446899414
48,250000,0.10580253601074219,0.012498617172241211
49,255000,0.10363554954528809,0.013400793075561523
50,260000,0.10430073738098145,0.014941692352294922
51,265000,0.11173510551452637,0.01321101188659668
52,270000,0.10463976860046387,0.014426469802856445
53,275000,0.10739541053771973,0.01328277587890625
54,280000,0.10792112350463867,0.016059398651123047
55,285000,0.11701631546020508,0.016216516494750977
56,290000,0.1166071891784668,0.01584315299987793
57,295000,0.12703323364257812,0.015030384063720703
58,300000,0.13284707069396973,0.017144203186035156
59,305000,0.12271904945373535,0.014776945114135742
60,310000,0.1255197525024414,0.015740394592285156
61,315000,0.1300199031829834,0.015149354934692383
62,320000,0.13202190399169922,0.018635988235473633
63,325000,0.13942265510559082,0.019415616989135742
64,330000,0.14644932746887207,0.01886606216430664
65,335000,0.13724851608276367,0.016804218292236328
66,340000,0.14469671249389648,0.017969608306884766
67,345000,0.14833927154541016,0.018247604370117188
68,350000,0.15194344520568848,0.01907515525817871
69,355000,0.1517951488494873,0.0181887149810791
70,360000,0.14843320846557617,0.0201263427734375
71,365000,0.1592237949371338,0.018787145614624023
72,370000,0.15650057792663574,0.018890380859375
73,375000,0.15250158309936523,0.021330833435058594
74,380000,0.1529700756072998,0.020658493041992188
75,385000,0.16305947303771973,0.01918816566467285
76,390000,0.1568913459777832,0.02217698097229004
77,395000,0.1754298210144043,0.01968073844909668
78,400000,0.17107605934143066,0.022373676300048828
79,405000,0.17729401588439941,0.01970815658569336
80,410000,0.17492413520812988,0.021198272705078125
81,415000,0.16706371307373047,0.021086931228637695
82,420000,0.1710977554321289,0.02196812629699707
83,425000,0.17929458618164062,0.023407459259033203
84,430000,0.17444229125976562,0.02450394630432129
85,435000,0.18066048622131348,0.024576425552368164
86,440000,0.1939246654510498,0.020584583282470703
87,445000,0.19106531143188477,0.02443099021911621
88,450000,0.1891782283782959,0.02446746826171875
89,455000,0.19254279136657715,0.02563953399658203
90,460000,0.18861031532287598,0.023540258407592773
91,465000,0.20735979080200195,0.025423526763916016
92,470000,0.1906886100769043,0.02521347999572754
93,475000,0.21168780326843262,0.026329755783081055
94,480000,0.19707202911376953,0.027970314025878906
95,485000,0.1995549201965332,0.02824568748474121
96,490000,0.20641517639160156,0.028603076934814453
97,495000,0.22205257415771484,0.024763107299804688
98,500000,0.23132777214050293,0.026308536529541016
99,505000,0.20415759086608887,0.028630971908569336
100,510000,0.22366714477539062,0.02509021759033203
101,515000,0.2246551513671875,0.026784896850585938
102,520000,0.22092103958129883,0.02793741226196289
103,525000,0.22238945960998535,0.02433013916015625
104,530000,0.21921539306640625,0.02837061882019043
105,535000,0.2447047233581543,0.02883601188659668
106,540000,0.2193317413330078,0.02778911590576172
107,545000,0.24929285049438477,0.030467987060546875
108,550000,0.2537367343902588,0.033197641372680664
109,555000,0.24761676788330078,0.03062582015991211
110,560000,0.23542237281799316,0.02973484992980957
111,565000,0.25320863723754883,0.02710413932800293
112,570000,0.252443790435791,0.03136491775512695
113,575000,0.25695013999938965,0.030092716217041016
114,580000,0.24103450775146484,0.028053760528564453
115,585000,0.2565269470214844,0.03475356101989746
116,590000,0.2606847286224365,0.0330355167388916
117,595000,0.2570197582244873,0.03126168251037598
118,600000,0.25590014457702637,0.03324389457702637
119,605000,0.26099324226379395,0.03265237808227539
120,610000,0.26242637634277344,0.0341489315032959
121,615000,0.2603418827056885,0.03228354454040527
122,620000,0.2753446102142334,0.032891273498535156
123,625000,0.26668334007263184,0.034147024154663086
124,630000,0.2789602279663086,0.035237789154052734
125,635000,0.27261972427368164,0.03564262390136719
126,640000,0.28197169303894043,0.03185725212097168
127,645000,0.2848844528198242,0.03672051429748535
128,650000,0.3062732219696045,0.03615975379943848
129,655000,0.2761085033416748,0.03134489059448242
130,660000,0.29089951515197754,0.03529238700866699
131,665000,0.2878446578979492,0.033371686935424805
132,670000,0.28215909004211426,0.03440403938293457
133,675000,0.2797272205352783,0.03508448600769043
134,680000,0.32790160179138184,0.03420448303222656
135,685000,0.29296255111694336,0.037961721420288086
136,690000,0.28897714614868164,0.03366255760192871
137,695000,0.3255438804626465,0.03900623321533203
138,700000,0.3025691509246826,0.03891468048095703
139,705000,0.300905704498291,0.03751397132873535
140,710000,0.3043665885925293,0.03813815116882324
141,715000,0.31405043601989746,0.0406346321105957
142,720000,0.3076343536376953,0.03959226608276367
143,725000,0.3109598159790039,0.04196476936340332
144,730000,0.30683135986328125,0.03825521469116211
145,735000,0.32569169998168945,0.03720355033874512
146,740000,0.3246476650238037,0.03749823570251465
147,745000,0.33962130546569824,0.0407412052154541
148,750000,0.33155226707458496,0.04000735282897949
149,755000,0.3306856155395508,0.04346752166748047
150,760000,0.3261599540710449,0.04431295394897461
151,765000,0.33710575103759766,0.043253183364868164
152,770000,0.3340644836425781,0.03737354278564453
153,775000,0.34715819358825684,0.045813560485839844
154,780000,0.3423779010772705,0.042339324951171875
155,785000,0.35592079162597656,0.04438948631286621
156,790000,0.35213232040405273,0.04685187339782715
157,795000,0.3785881996154785,0.04274702072143555
158,800000,0.3576934337615967,0.045165300369262695
159,805000,0.35390520095825195,0.0410161018371582
160,810000,0.37151098251342773,0.04296112060546875
161,815000,0.3551480770111084,0.04663252830505371
162,820000,0.3687112331390381,0.04310345649719238
163,825000,0.4038662910461426,0.04491472244262695
164,830000,0.36010169982910156,0.04237985610961914
165,835000,0.3782367706298828,0.048081398010253906
166,840000,0.367861270904541,0.04346585273742676
167,845000,0.3605926036834717,0.047976016998291016
168,850000,0.39083170890808105,0.04743194580078125
169,855000,0.367828369140625,0.04540562629699707
170,860000,0.3898754119873047,0.046639442443847656
171,865000,0.3891592025756836,0.045928001403808594
172,870000,0.3918604850769043,0.04951119422912598
173,875000,0.3946807384490967,0.04700875282287598
174,880000,0.3982245922088623,0.042838335037231445
175,885000,0.4216268062591553,0.046939849853515625
176,890000,0.4014861583709717,0.0478672981262207
177,895000,0.3974485397338867,0.04394721984863281
178,900000,0.4080934524536133,0.04858827590942383
179,905000,0.4153001308441162,0.04440426826477051
180,910000,0.40528130531311035,0.05142784118652344
181,915000,0.42878222465515137,0.045073509216308594
182,920000,0.4366638660430908,0.05246734619140625
183,925000,0.4280209541320801,0.04738926887512207
184,930000,0.4048795700073242,0.049526214599609375
185,935000,0.4178788661956787,0.0471494197845459
186,940000,0.4336693286895752,0.04929780960083008
187,945000,0.43917274475097656,0.04745006561279297
188,950000,0.4208993911743164,0.045354366302490234
189,955000,0.4424464702606201,0.0561213493347168
190,960000,0.5012555122375488,0.04984736442565918
191,965000,0.44254112243652344,0.05684208869934082
192,970000,0.4361276626586914,0.05248403549194336
193,975000,0.4497847557067871,0.05411243438720703
194,980000,0.4747791290283203,0.04847836494445801
195,985000,0.46300268173217773,0.05719399452209473
196,990000,0.44524168968200684,0.05010533332824707
197,995000,0.49616169929504395,0.05609750747680664
