,num_data_size,deter_quicksort_time_costed,random_quicksort_time_costed
97,495000,0.20892906188964844,0.027304410934448242
98,500000,0.22488713264465332,0.023159027099609375
99,505000,0.20531392097473145,0.026375532150268555
100,510000,0.22964739799499512,0.028558731079101562
101,515000,0.21243691444396973,0.02560281753540039
102,520000,0.2359628677368164,0.026425600051879883
103,525000,0.22965383529663086,0.028185367584228516
104,530000,0.21375727653503418,0.028657197952270508
105,535000,0.2386317253112793,0.028429031372070312
106,540000,0.22661042213439941,0.029007911682128906
107,545000,0.2227492332458496,0.027541399002075195
108,550000,0.21500086784362793,0.028541088104248047
109,555000,0.24231815338134766,0.030788660049438477
110,560000,0.25379157066345215,0.03150057792663574
111,565000,0.24153804779052734,0.030281782150268555
112,570000,0.23085856437683105,0.03060436248779297
113,575000,0.24154138565063477,0.026352882385253906
114,580000,0.2516624927520752,0.030941009521484375
115,585000,0.2532789707183838,0.02918410301208496
116,590000,0.25863218307495117,0.032715797424316406
117,595000,0.25058865547180176,0.0292360782623291
118,600000,0.24412250518798828,0.03147244453430176
119,605000,0.2649881839752197,0.03179812431335449
120,610000,0.2620210647583008,0.03377413749694824
121,615000,0.2564256191253662,0.034137725830078125
122,620000,0.25528955459594727,0.03251838684082031
123,625000,0.2951998710632324,0.030707836151123047
124,630000,0.27472352981567383,0.0339202880859375
125,635000,0.2829768657684326,0.03667163848876953
126,640000,0.2731294631958008,0.03419995307922363
127,645000,0.2756955623626709,0.03155183792114258
128,650000,0.2883584499359131,0.033663034439086914
129,655000,0.2744779586791992,0.030339956283569336
130,660000,0.2934105396270752,0.03521919250488281
131,665000,0.28142690658569336,0.0370793342590332
132,670000,0.28893351554870605,0.037798166275024414
133,675000,0.2810957431793213,0.036829471588134766
134,680000,0.281064510345459,0.03287839889526367
135,685000,0.29764604568481445,0.03917980194091797
136,690000,0.3023688793182373,0.03722691535949707
137,695000,0.2840147018432617,0.03502774238586426
138,700000,0.28849029541015625,0.039479732513427734
139,705000,0.3168339729309082,0.04020571708679199
140,710000,0.31084442138671875,0.0398256778717041
141,715000,0.31967949867248535,0.03380441665649414
142,720000,0.3114466667175293,0.03678321838378906
143,725000,0.309253454208374,0.03778982162475586
144,730000,0.3141441345214844,0.03584456443786621
145,735000,0.31154894828796387,0.03945207595825195
146,740000,0.32905006408691406,0.04063677787780762
147,745000,0.31536102294921875,0.036466360092163086
148,750000,0.3368535041809082,0.042073965072631836
149,755000,0.31870174407958984,0.04395246505737305
150,760000,0.32799315452575684,0.03641867637634277
151,765000,0.3341948986053467,0.040400028228759766
152,770000,0.32799458503723145,0.04521584510803223
153,775000,0.3363969326019287,0.03834247589111328
154,780000,0.35383081436157227,0.04260563850402832
155,785000,0.3558542728424072,0.042266130447387695
156,790000,0.3615686893463135,0.043126821517944336
157,795000,0.35689616203308105,0.039348602294921875
158,800000,0.346332311630249,0.04413461685180664
159,805000,0.33182716369628906,0.0376133918762207
160,810000,0.34353089332580566,0.040841102600097656
161,815000,0.37497615814208984,0.043744564056396484
162,820000,0.36844301223754883,0.03861403465270996
163,825000,0.36739301681518555,0.039321184158325195
164,830000,0.39313769340515137,0.04270458221435547
165,835000,0.34639906883239746,0.047013282775878906
166,840000,0.36063408851623535,0.044901132583618164
167,845000,0.35717201232910156,0.04716324806213379
168,850000,0.3976137638092041,0.048314571380615234
169,855000,0.3604583740234375,0.04611802101135254
170,860000,0.3717672824859619,0.04224848747253418
171,865000,0.38114118576049805,0.04483294486999512
172,870000,0.3684659004211426,0.049163818359375
173,875000,0.38426876068115234,0.04837775230407715
174,880000,0.39093852043151855,0.04593205451965332
175,885000,0.3753187656402588,0.049619436264038086
176,890000,0.39070820808410645,0.04812288284301758
177,895000,0.38643670082092285,0.04684019088745117
178,900000,0.41518235206604004,0.045374155044555664
179,905000,0.38523101806640625,0.051071882247924805
180,910000,0.4069077968597412,0.05118441581726074
181,915000,0.3783071041107178,0.04374051094055176
182,920000,0.4130406379699707,0.04734015464782715
183,925000,0.42942166328430176,0.046883344650268555
184,930000,0.41843461990356445,0.0507199764251709
185,935000,0.4060652256011963,0.04848122596740723
186,940000,0.4058685302734375,0.04941225051879883
187,945000,0.447995662689209,0.04503488540649414
188,950000,0.438565731048584,0.05278420448303223
189,955000,0.43668341636657715,0.05154728889465332
190,960000,0.4018690586090088,0.053826332092285156
191,965000,0.4629547595977783,0.04987621307373047
192,970000,0.446793794631958,0.05596160888671875
193,975000,0.4299638271331787,0.054598331451416016
194,980000,0.4201080799102783,0.05353879928588867
195,985000,0.4290428161621094,0.04960894584655762
196,990000,0.45984888076782227,0.052091121673583984
197,995000,0.43567872047424316,0.05121278762817383
